109.5,-28.5,45.947,21.88
110.5,-28.5,43.711,31.851
111.5,-28.5,46.841,26.124
112.5,-28.5,21.898,9999
113.5,-28.5,9999,9999
114.5,-28.5,9999,9999
115.5,-28.5,9999,9999
116.5,-28.5,9999,9999
117.5,-28.5,9999,9999
118.5,-28.5,9999,9999
119.5,-28.5,9999,9999
30.5,-27.5,9999,9999
31.5,-27.5,9999,9999
32.5,-27.5,9999,9999
33.5,-27.5,-100.55,-130.92
34.5,-27.5,-75.621,-39.853
35.5,-27.5,-76.157,28.75
36.5,-27.5,-63.592,26.819
37.5,-27.5,-33.327,42.308
38.5,-27.5,-9.296,35.239
39.5,-27.5,21.201,6.769
40.5,-27.5,-7.4,11.276
41.5,-27.5,-18.594,7.381
42.5,-27.5,-21.728,1.634
43.5,-27.5,0.71,7.032
44.5,-27.5,-14.204,29.989
45.5,-27.5,5.45,9999
46.5,-27.5,9999,9999
47.5,-27.5,9999,9999
48.5,-27.5,9999,9999
49.5,-27.5,9999,9999
50.5,-27.5,9999,9999
51.5,-27.5,9999,9999
52.5,-27.5,9999,9999
53.5,-27.5,67.533,9999
54.5,-27.5,107.033,-1.518
55.5,-27.5,107.519,-47.883
56.5,-27.5,106.168,-49.835
57.5,-27.5,43.808,1.987
58.5,-27.5,44.109,34.714
59.5,-27.5,59.705,6.594
60.5,-27.5,96.7,-84.687
61.5,-27.5,123.321,-37.606
62.5,-27.5,110.213,23.237
63.5,-27.5,87.363,-35.633
64.5,-27.5,59.174,-56.268
65.5,-27.5,72.274,-17.858
66.5,-27.5,59.428,4.119
67.5,-27.5,47.776,26.636
68.5,-27.5,48.945,34.507
69.5,-27.5,47.399,8.204
70.5,-27.5,69.85,-4.276
71.5,-27.5,55.415,-38.748
72.5,-27.5,47.389,-21.41
73.5,-27.5,25.52,27.565
74.5,-27.5,15.169,15.653
75.5,-27.5,5.236,4.359
76.5,-27.5,27.951,12.567
77.5,-27.5,64.772,-1.315
78.5,-27.5,74.656,-11.302
79.5,-27.5,46.967,1.314
80.5,-27.5,46.995,-10.008
81.5,-27.5,52.727,13.623
82.5,-27.5,46.707,31.005
83.5,-27.5,34.463,29.371
84.5,-27.5,26.708,38.832
85.5,-27.5,68.735,3.475
86.5,-27.5,36.932,24.121
87.5,-27.5,35.934,33.338
88.5,-27.5,54.144,-58.75
89.5,-27.5,25.422,-86.683
90.5,-27.5,3.748,-44.197
91.5,-27.5,7.62,-11.904
92.5,-27.5,-5.507,1.755
93.5,-27.5,0.704,1.302
94.5,-27.5,0.703,-1.576
95.5,-27.5,1.531,-4.715
96.5,-27.5,2.711,-5.029
97.5,-27.5,4.26,0.504
98.5,-27.5,31.399,4.583
99.5,-27.5,17.365,2.524
100.5,-27.5,33.274,16.361
101.5,-27.5,89.468,16.155
102.5,-27.5,133.118,11.568
103.5,-27.5,134.106,37.65
104.5,-27.5,121.111,26.845
105.5,-27.5,70.37,-9.095
106.5,-27.5,51.625,-2.25
107.5,-27.5,14.044,7.477
108.5,-27.5,21.907,-8.846
109.5,-27.5,25.753,-0.771
110.5,-27.5,64.958,35.898
111.5,-27.5,39.413,66.176
112.5,-27.5,-17.135,72.141
113.5,-27.5,9999,9999
114.5,-27.5,9999,9999
115.5,-27.5,9999,9999
116.5,-27.5,9999,9999
117.5,-27.5,9999,9999
118.5,-27.5,9999,9999
119.5,-27.5,9999,9999
30.5,-26.5,9999,9999
31.5,-26.5,9999,9999
32.5,-26.5,9999,9999
33.5,-26.5,-70.212,9999
34.5,-26.5,-114.118,-66.565
35.5,-26.5,-61.249,-32.203
36.5,-26.5,-32.719,3.921
37.5,-26.5,-27.144,11.374
38.5,-26.5,3.043,-3.398
39.5,-26.5,4.629,13.198
40.5,-26.5,-4.725,32.21
41.5,-26.5,-16.203,8.391
42.5,-26.5,-15.978,-5.755
43.5,-26.5,-18.97,31.868
44.5,-26.5,-34.44,30.691
45.5,-26.5,9999,9999
46.5,-26.5,9999,9999
47.5,-26.5,9999,9999
48.5,-26.5,9999,9999
49.5,-26.5,9999,9999
50.5,-26.5,9999,9999
51.5,-26.5,9999,9999
52.5,-26.5,9999,-76.46
53.5,-26.5,101.587,-150.486
54.5,-26.5,125.632,-78.368
55.5,-26.5,130.393,0.656
56.5,-26.5,84.778,22.74
57.5,-26.5,62.098,60.568
58.5,-26.5,70.136,19.987
59.5,-26.5,98.066,-61.208
60.5,-26.5,74.977,-42.166
61.5,-26.5,18.738,1.213
62.5,-26.5,38.533,2.179
63.5,-26.5,37.71,3.577
64.5,-26.5,9.886,-18.514
65.5,-26.5,3.189,-18.168
66.5,-26.5,3.411,4.23
67.5,-26.5,4.239,1.651
68.5,-26.5,27.27,15.016
69.5,-26.5,36.947,13.573
70.5,-26.5,19.878,-3.125
71.5,-26.5,18.077,-19.003
72.5,-26.5,-4.915,-16.996
73.5,-26.5,13.501,14.899
74.5,-26.5,23.9,28.069
75.5,-26.5,25.915,15.921
76.5,-26.5,13.886,4.068
77.5,-26.5,32.588,-19.906
78.5,-26.5,19.802,-21.299
79.5,-26.5,19.997,0.779
80.5,-26.5,19.321,1.458
81.5,-26.5,8.947,1.663
82.5,-26.5,30.419,24.972
83.5,-26.5,21.337,47.448
84.5,-26.5,34.24,8.643
85.5,-26.5,48.067,10.013
86.5,-26.5,23.925,42.078
87.5,-26.5,47.535,-2.731
88.5,-26.5,41.131,-42.413
89.5,-26.5,13.575,-37.893
90.5,-26.5,-9.158,-25.26
91.5,-26.5,-13.088,-8.592
92.5,-26.5,-5.225,-4.973
93.5,-26.5,-5.38,-5.39
94.5,-26.5,-0.129,-1.471
95.5,-26.5,-0.894,-5.178
96.5,-26.5,-0.883,-5.793
97.5,-26.5,-0.162,-2.866
98.5,-26.5,3.394,1.059
99.5,-26.5,4.508,2.907
100.5,-26.5,3.562,2.471
101.5,-26.5,17.291,1.717
102.5,-26.5,17.083,1.859
103.5,-26.5,26.901,20.564
104.5,-26.5,42.441,27.313
105.5,-26.5,42.872,7.921
106.5,-26.5,34.156,16.774
107.5,-26.5,40.701,8.108
108.5,-26.5,40.459,-18.769
109.5,-26.5,39.617,-26.806
110.5,-26.5,46.597,17.652
111.5,-26.5,41.539,122.363
112.5,-26.5,-26.531,112.465
113.5,-26.5,9999,9999
114.5,-26.5,9999,9999
115.5,-26.5,9999,9999
116.5,-26.5,9999,9999
117.5,-26.5,9999,9999
118.5,-26.5,9999,9999
119.5,-26.5,9999,9999
30.5,-25.5,9999,9999
31.5,-25.5,9999,9999
32.5,-25.5,9999,9999
33.5,-25.5,9999,9999
34.5,-25.5,9999,-52.299
35.5,-25.5,-47.346,-63.167
36.5,-25.5,-4.922,-10.894
37.5,-25.5,-3.926,3.528
38.5,-25.5,-3.352,0.658
39.5,-25.5,-7.072,16.056
40.5,-25.5,1.178,35.807
41.5,-25.5,-9.473,20.703
42.5,-25.5,-26.511,4.899
43.5,-25.5,-35.282,28.611
44.5,-25.5,9999,9999
45.5,-25.5,9999,9999
46.5,-25.5,9999,9999
